"Plot Title: Vertedor"
"#","Date Time, GMT-03:00","Temp, °F (LGR S/N: 10434232, SEN S/N: 10434232)","Máx.: Pressão, psi (LGR S/N: 10434232)","Coupler Detached (LGR S/N: 10434232)","End Of File (LGR S/N: 10434232)"
16132,07/03/18 01:15:00 PM,53.100,14.3677,,
16133,07/03/18 01:20:00 PM,53.100,14.3648,,
16134,07/03/18 01:25:00 PM,52.925,14.3644,,
16135,07/03/18 01:30:00 PM,52.925,14.3615,,
16136,07/03/18 01:35:00 PM,53.100,14.3634,,
16137,07/03/18 01:40:00 PM,53.100,14.3634,,
16138,07/03/18 01:45:00 PM,53.274,14.3622,,
16139,07/03/18 01:50:00 PM,53.100,14.3634,,
16140,07/03/18 01:55:00 PM,53.100,14.3619,,
16141,07/03/18 02:00:00 PM,53.100,14.3603,,
16142,07/03/18 02:05:00 PM,53.100,14.3634,,
16143,07/03/18 02:10:00 PM,53.100,14.3589,,
16144,07/03/18 02:15:00 PM,53.100,14.3619,,
16145,07/03/18 02:20:00 PM,52.925,14.3586,,
16146,07/03/18 02:25:00 PM,52.925,14.3555,,
16147,07/03/18 02:30:00 PM,53.100,14.3545,,
16148,07/03/18 02:35:00 PM,52.925,14.3570,,
16149,07/03/18 02:40:00 PM,52.750,14.3553,,
16150,07/03/18 02:45:00 PM,52.576,14.3577,,
16151,07/03/18 02:50:00 PM,52.576,14.3548,,
16152,07/03/18 02:55:00 PM,52.576,14.3534,,
16153,07/03/18 03:00:00 PM,52.576,14.3548,,
16154,07/03/18 03:05:00 PM,52.401,14.3560,,
16155,07/03/18 03:10:00 PM,52.225,14.3555,,
16156,07/03/18 03:15:00 PM,52.225,14.3570,,
16157,07/03/18 03:20:00 PM,52.050,14.3582,,
16158,07/03/18 03:25:00 PM,52.050,14.3582,,
16159,07/03/18 03:30:00 PM,52.050,14.3582,,
16160,07/03/18 03:35:00 PM,51.874,14.3563,,
16161,07/03/18 03:40:00 PM,51.874,14.3563,,
16162,07/03/18 03:45:00 PM,51.699,14.3544,,
16163,07/03/18 03:50:00 PM,51.699,14.3544,,
16164,07/03/18 03:55:00 PM,51.699,14.3529,,
16165,07/03/18 04:00:00 PM,51.699,14.3529,,
16166,07/03/18 04:05:00 PM,51.699,14.3544,,
16167,07/03/18 04:10:00 PM,51.523,14.3510,,
16168,07/03/18 04:15:00 PM,51.523,14.3541,,
16169,07/03/18 04:20:00 PM,51.523,14.3526,,
16170,07/03/18 04:25:00 PM,51.346,14.3508,,
16171,07/03/18 04:30:00 PM,51.346,14.3477,,
16172,07/03/18 04:35:00 PM,51.346,14.3463,,
16173,07/03/18 04:40:00 PM,51.346,14.3493,,
16174,07/03/18 04:45:00 PM,51.172,14.3474,,
16175,07/03/18 04:50:00 PM,51.346,14.3477,,
16176,07/03/18 04:55:00 PM,51.172,14.3548,,
16177,07/03/18 05:00:00 PM,51.172,14.3534,,
16178,07/03/18 05:05:00 PM,51.172,14.3534,,
16179,07/03/18 05:10:00 PM,50.995,14.3515,,
16180,07/03/18 05:15:00 PM,50.995,14.3515,,
16181,07/03/18 05:20:00 PM,50.995,14.3484,,
16182,07/03/18 05:25:00 PM,50.995,14.3484,,
16183,07/03/18 05:30:00 PM,50.995,14.3500,,
16184,07/03/18 05:35:00 PM,50.995,14.3515,,
16185,07/03/18 05:40:00 PM,50.819,14.3481,,
16186,07/03/18 05:45:00 PM,50.819,14.3451,,
16187,07/03/18 05:50:00 PM,50.643,14.3477,,
16188,07/03/18 05:55:00 PM,50.643,14.3492,,
16189,07/03/18 06:00:00 PM,50.643,14.3508,,
16190,07/03/18 06:05:00 PM,50.643,14.3492,,
16191,07/03/18 06:10:00 PM,50.643,14.3477,,
16192,07/03/18 06:15:00 PM,50.643,14.3448,,
16193,07/03/18 06:20:00 PM,50.643,14.3508,,
16194,07/03/18 06:25:00 PM,50.643,14.3508,,
16195,07/03/18 06:30:00 PM,50.643,14.3508,,
16196,07/03/18 06:35:00 PM,50.643,14.3522,,
16197,07/03/18 06:40:00 PM,50.643,14.3566,,
16198,07/03/18 06:45:00 PM,50.643,14.3596,,
16199,07/03/18 06:50:00 PM,50.643,14.3656,,
16200,07/03/18 06:55:00 PM,50.643,14.3640,,
16201,07/03/18 07:00:00 PM,50.643,14.3670,,
16202,07/03/18 07:05:00 PM,50.643,14.3656,,
16203,07/03/18 07:10:00 PM,50.643,14.3685,,
16204,07/03/18 07:15:00 PM,50.643,14.3685,,
16205,07/03/18 07:20:00 PM,50.819,14.3687,,
16206,07/03/18 07:25:00 PM,50.819,14.3673,,
16207,07/03/18 07:30:00 PM,50.819,14.3703,,
16208,07/03/18 07:35:00 PM,50.643,14.3685,,
16209,07/03/18 07:40:00 PM,50.643,14.3699,,
16210,07/03/18 07:45:00 PM,50.643,14.3670,,
16211,07/03/18 07:50:00 PM,50.643,14.3670,,
16212,07/03/18 07:55:00 PM,50.643,14.3714,,
16213,07/03/18 08:00:00 PM,50.643,14.3699,,
16214,07/03/18 08:05:00 PM,50.643,14.3728,,
16215,07/03/18 08:10:00 PM,50.643,14.3759,,
16216,07/03/18 08:15:00 PM,50.643,14.3788,,
16217,07/03/18 08:20:00 PM,50.643,14.3759,,
16218,07/03/18 08:25:00 PM,50.643,14.3773,,
16219,07/03/18 08:30:00 PM,50.643,14.3788,,
16220,07/03/18 08:35:00 PM,50.643,14.3773,,
16221,07/03/18 08:40:00 PM,50.643,14.3788,,
16222,07/03/18 08:45:00 PM,50.643,14.3759,,
16223,07/03/18 08:50:00 PM,50.643,14.3759,,
16224,07/03/18 08:55:00 PM,50.643,14.3759,,
16225,07/03/18 09:00:00 PM,50.643,14.3759,,
16226,07/03/18 09:05:00 PM,50.643,14.3788,,
16227,07/03/18 09:10:00 PM,50.643,14.3788,,
16228,07/03/18 09:15:00 PM,50.643,14.3759,,
16229,07/03/18 09:20:00 PM,50.643,14.3788,,
16230,07/03/18 09:25:00 PM,50.466,14.3785,,
16231,07/03/18 09:30:00 PM,50.466,14.3754,,
16232,07/03/18 09:35:00 PM,50.466,14.3785,,
16233,07/03/18 09:40:00 PM,50.466,14.3828,,
16234,07/03/18 09:45:00 PM,50.466,14.3814,,
16235,07/03/18 09:50:00 PM,50.466,14.3799,,
16236,07/03/18 09:55:00 PM,50.466,14.3799,,
16237,07/03/18 10:00:00 PM,50.466,14.3843,,
16238,07/03/18 10:05:00 PM,50.466,14.3814,,
16239,07/03/18 10:10:00 PM,50.466,14.3814,,
16240,07/03/18 10:15:00 PM,50.290,14.3795,,
16241,07/03/18 10:20:00 PM,50.290,14.3795,,
16242,07/03/18 10:25:00 PM,50.290,14.3766,,
16243,07/03/18 10:30:00 PM,50.290,14.3766,,
16244,07/03/18 10:35:00 PM,50.290,14.3795,,
16245,07/03/18 10:40:00 PM,50.290,14.3780,,
16246,07/03/18 10:45:00 PM,50.290,14.3795,,
16247,07/03/18 10:50:00 PM,50.290,14.3751,,
16248,07/03/18 10:55:00 PM,50.290,14.3721,,
16249,07/03/18 11:00:00 PM,50.290,14.3721,,
16250,07/03/18 11:05:00 PM,50.290,14.3780,,
16251,07/03/18 11:10:00 PM,50.290,14.3795,,
16252,07/03/18 11:15:00 PM,50.290,14.3780,,
16253,07/03/18 11:20:00 PM,50.290,14.3751,,
16254,07/03/18 11:25:00 PM,50.290,14.3766,,
16255,07/03/18 11:30:00 PM,50.113,14.3776,,
16256,07/03/18 11:35:00 PM,50.113,14.3732,,
16257,07/03/18 11:40:00 PM,50.113,14.3732,,
16258,07/03/18 11:45:00 PM,50.113,14.3718,,
16259,07/03/18 11:50:00 PM,50.113,14.3703,,
16260,07/03/18 11:55:00 PM,49.937,14.3699,,
16261,07/04/18 12:00:00 AM,49.937,14.3699,,
16262,07/04/18 12:05:00 AM,49.937,14.3699,,
16263,07/04/18 12:10:00 AM,49.937,14.3685,,
16264,07/04/18 12:15:00 AM,49.937,14.3654,,
16265,07/04/18 12:20:00 AM,49.937,14.3654,,
16266,07/04/18 12:25:00 AM,49.937,14.3670,,
16267,07/04/18 12:30:00 AM,49.937,14.3654,,
16268,07/04/18 12:35:00 AM,49.759,14.3621,,
16269,07/04/18 12:40:00 AM,49.759,14.3606,,
16270,07/04/18 12:45:00 AM,49.759,14.3621,,
16271,07/04/18 12:50:00 AM,49.759,14.3637,,
16272,07/04/18 12:55:00 AM,49.759,14.3651,,
16273,07/04/18 01:00:00 AM,49.759,14.3637,,
16274,07/04/18 01:05:00 AM,49.759,14.3637,,
16275,07/04/18 01:10:00 AM,49.759,14.3577,,
16276,07/04/18 01:15:00 AM,49.582,14.3558,,
16277,07/04/18 01:20:00 AM,49.582,14.3544,,
16278,07/04/18 01:25:00 AM,49.404,14.3496,,
16279,07/04/18 01:30:00 AM,49.404,14.3451,,
16280,07/04/18 01:35:00 AM,49.404,14.3466,,
16281,07/04/18 01:40:00 AM,49.404,14.3525,,
16282,07/04/18 01:45:00 AM,49.228,14.3477,,
16283,07/04/18 01:50:00 AM,49.228,14.3477,,
16284,07/04/18 01:55:00 AM,49.050,14.3503,,
16285,07/04/18 02:00:00 AM,48.871,14.3529,,
16286,07/04/18 02:05:00 AM,48.871,14.3484,,
16287,07/04/18 02:10:00 AM,48.695,14.3480,,
16288,07/04/18 02:15:00 AM,48.695,14.3466,,
16289,07/04/18 02:20:00 AM,48.517,14.3432,,
16290,07/04/18 02:25:00 AM,48.339,14.3444,,
16291,07/04/18 02:30:00 AM,48.339,14.3444,,
16292,07/04/18 02:35:00 AM,48.339,14.3444,,
16293,07/04/18 02:40:00 AM,48.160,14.3484,,
16294,07/04/18 02:45:00 AM,48.160,14.3484,,
16295,07/04/18 02:50:00 AM,48.160,14.3470,,
16296,07/04/18 02:55:00 AM,47.982,14.3451,,
16297,07/04/18 03:00:00 AM,47.982,14.3451,,
16298,07/04/18 03:05:00 AM,47.982,14.3480,,
16299,07/04/18 03:10:00 AM,47.802,14.3506,,
16300,07/04/18 03:15:00 AM,47.802,14.3492,,
16301,07/04/18 03:20:00 AM,47.802,14.3506,,
16302,07/04/18 03:25:00 AM,47.624,14.3532,,
16303,07/04/18 03:30:00 AM,47.624,14.3503,,
16304,07/04/18 03:35:00 AM,47.624,14.3487,,
16305,07/04/18 03:40:00 AM,47.624,14.3503,,
16306,07/04/18 03:45:00 AM,47.446,14.3528,,
16307,07/04/18 03:50:00 AM,47.446,14.3484,,
16308,07/04/18 03:55:00 AM,47.446,14.3484,,
16309,07/04/18 04:00:00 AM,47.266,14.3495,,
16310,07/04/18 04:05:00 AM,47.266,14.3495,,
16311,07/04/18 04:10:00 AM,47.266,14.3495,,
16312,07/04/18 04:15:00 AM,47.266,14.3480,,
16313,07/04/18 04:20:00 AM,47.266,14.3495,,
16314,07/04/18 04:25:00 AM,47.266,14.3480,,
16315,07/04/18 04:30:00 AM,47.088,14.3477,,
16316,07/04/18 04:35:00 AM,47.088,14.3477,,
16317,07/04/18 04:40:00 AM,46.908,14.3444,,
16318,07/04/18 04:45:00 AM,46.908,14.3444,,
16319,07/04/18 04:50:00 AM,46.908,14.3473,,
16320,07/04/18 04:55:00 AM,46.908,14.3444,,
16321,07/04/18 05:00:00 AM,46.908,14.3444,,
16322,07/04/18 05:05:00 AM,46.908,14.3428,,
16323,07/04/18 05:10:00 AM,46.908,14.3428,,
16324,07/04/18 05:15:00 AM,46.728,14.3439,,
16325,07/04/18 05:20:00 AM,46.728,14.3439,,
16326,07/04/18 05:25:00 AM,46.728,14.3410,,
16327,07/04/18 05:30:00 AM,46.728,14.3410,,
16328,07/04/18 05:35:00 AM,46.548,14.3406,,
16329,07/04/18 05:40:00 AM,46.548,14.3392,,
16330,07/04/18 05:45:00 AM,46.548,14.3406,,
16331,07/04/18 05:50:00 AM,46.548,14.3421,,
16332,07/04/18 05:55:00 AM,46.548,14.3421,,
16333,07/04/18 06:00:00 AM,46.548,14.3392,,
16334,07/04/18 06:05:00 AM,46.548,14.3392,,
16335,07/04/18 06:10:00 AM,46.548,14.3435,,
16336,07/04/18 06:15:00 AM,46.728,14.3396,,
16337,07/04/18 06:20:00 AM,46.728,14.3410,,
16338,07/04/18 06:25:00 AM,46.728,14.3425,,
16339,07/04/18 06:30:00 AM,46.728,14.3380,,
16340,07/04/18 06:35:00 AM,46.908,14.3384,,
16341,07/04/18 06:40:00 AM,46.908,14.3370,,
16342,07/04/18 06:45:00 AM,46.908,14.3339,,
16343,07/04/18 06:50:00 AM,47.088,14.3358,,
16344,07/04/18 06:55:00 AM,47.088,14.3373,,
16345,07/04/18 07:00:00 AM,47.088,14.3387,,
16346,07/04/18 07:05:00 AM,47.088,14.3373,,
16347,07/04/18 07:10:00 AM,47.088,14.3344,,
16348,07/04/18 07:15:00 AM,47.088,14.3358,,
16349,07/04/18 07:20:00 AM,47.088,14.3373,,
16350,07/04/18 07:25:00 AM,47.088,14.3358,,
16351,07/04/18 07:30:00 AM,47.088,14.3315,,
16352,07/04/18 07:35:00 AM,47.088,14.3299,,
16353,07/04/18 07:40:00 AM,47.088,14.3299,,
16354,07/04/18 07:45:00 AM,47.266,14.3318,,
16355,07/04/18 07:50:00 AM,47.088,14.3344,,
16356,07/04/18 07:55:00 AM,47.088,14.3344,,
16357,07/04/18 08:00:00 AM,47.088,14.3329,,
16358,07/04/18 08:05:00 AM,47.088,14.3373,,
16359,07/04/18 08:10:00 AM,47.266,14.3377,,
16360,07/04/18 08:15:00 AM,47.266,14.3406,,
16361,07/04/18 08:20:00 AM,47.266,14.3377,,
16362,07/04/18 08:25:00 AM,47.266,14.3377,,
16363,07/04/18 08:30:00 AM,47.266,14.3363,,
16364,07/04/18 08:35:00 AM,47.266,14.3363,,
16365,07/04/18 08:40:00 AM,47.446,14.3380,,
16366,07/04/18 08:45:00 AM,47.446,14.3380,,
16367,07/04/18 08:50:00 AM,47.446,14.3365,,
16368,07/04/18 08:55:00 AM,47.624,14.3370,,
16369,07/04/18 09:00:00 AM,47.624,14.3370,,
16370,07/04/18 09:05:00 AM,47.624,14.3384,,
16371,07/04/18 09:10:00 AM,47.802,14.3344,,
16372,07/04/18 09:15:00 AM,47.802,14.3344,,
16373,07/04/18 09:20:00 AM,47.982,14.3348,,
16374,07/04/18 09:25:00 AM,47.982,14.3332,,
16375,07/04/18 09:30:00 AM,47.982,14.3348,,
16376,07/04/18 09:35:00 AM,47.982,14.3377,,
16377,07/04/18 09:40:00 AM,48.160,14.3381,,
16378,07/04/18 09:45:00 AM,48.339,14.3399,,
16379,07/04/18 09:50:00 AM,48.339,14.3399,,
16380,07/04/18 09:55:00 AM,48.517,14.3403,,
16381,07/04/18 10:00:00 AM,48.517,14.3374,,
16382,07/04/18 10:05:00 AM,48.517,14.3358,,
16383,07/04/18 10:10:00 AM,48.517,14.3344,,
16384,07/04/18 10:15:00 AM,48.695,14.3408,,
16385,07/04/18 10:20:00 AM,48.695,14.3392,,
16386,07/04/18 10:25:00 AM,48.871,14.3381,,
16387,07/04/18 10:30:00 AM,49.050,14.3370,,
16388,07/04/18 10:35:00 AM,49.228,14.3389,,
16389,07/04/18 10:40:00 AM,49.228,14.3389,,
16390,07/04/18 10:45:00 AM,49.228,14.3389,,
16391,07/04/18 10:50:00 AM,49.404,14.3377,,
16392,07/04/18 10:55:00 AM,49.404,14.3408,,
16393,07/04/18 11:00:00 AM,49.404,14.3422,,
16394,07/04/18 11:05:00 AM,49.404,14.3466,,
16395,07/04/18 11:10:00 AM,49.404,14.3510,,
16396,07/04/18 11:15:00 AM,49.404,14.3510,,
16397,07/04/18 11:20:00 AM,49.404,14.3481,,
16398,07/04/18 11:25:00 AM,49.228,14.3448,,
16399,07/04/18 11:30:00 AM,49.404,14.3348,,
16400,07/04/18 11:35:00 AM,49.404,14.3334,,
16401,07/04/18 11:40:00 AM,49.404,14.3363,,
16402,07/04/18 11:45:00 AM,49.404,14.3334,,
16403,07/04/18 11:50:00 AM,49.404,14.3363,,
16404,07/04/18 11:55:00 AM,49.404,14.3260,,
16405,07/04/18 12:00:00 PM,49.582,14.3278,,
16406,07/04/18 12:05:00 PM,49.582,14.3307,,
16407,07/04/18 12:10:00 PM,49.404,14.3289,,
16408,07/04/18 12:15:00 PM,49.404,14.3289,,
16409,07/04/18 12:20:00 PM,49.404,14.3274,,
16410,07/04/18 12:25:00 PM,49.404,14.3334,,
16411,07/04/18 12:30:00 PM,49.582,14.3352,,
16412,07/04/18 12:35:00 PM,49.582,14.3352,,
16413,07/04/18 12:40:00 PM,49.582,14.3367,,
16414,07/04/18 12:45:00 PM,49.582,14.3352,,
16415,07/04/18 12:50:00 PM,49.582,14.3307,,
16416,07/04/18 12:55:00 PM,49.759,14.3267,,
16417,07/04/18 01:00:00 PM,49.759,14.3252,,
16418,07/04/18 01:05:00 PM,49.759,14.3281,,
16419,07/04/18 01:10:00 PM,49.759,14.3281,,
16420,07/04/18 01:15:00 PM,49.759,14.3267,,
16421,07/04/18 01:20:00 PM,49.759,14.3267,,
16422,07/04/18 01:25:00 PM,49.759,14.3296,,
16423,07/04/18 01:30:00 PM,49.759,14.3296,,
16424,07/04/18 01:35:00 PM,49.937,14.3226,,
16425,07/04/18 01:40:00 PM,49.937,14.3181,,
16426,07/04/18 01:45:00 PM,49.759,14.3119,,
16427,07/04/18 01:50:00 PM,49.759,14.3090,,
16428,07/04/18 01:55:00 PM,49.937,14.3078,,
16429,07/04/18 02:00:00 PM,49.937,14.3035,,
16430,07/04/18 02:05:00 PM,49.759,14.3045,,
16431,07/04/18 02:10:00 PM,49.759,14.3045,,
16432,07/04/18 02:15:00 PM,49.759,14.3119,,
16433,07/04/18 02:20:00 PM,49.759,14.3045,,
16434,07/04/18 02:25:00 PM,49.759,14.3059,,
16435,07/04/18 02:30:00 PM,49.937,14.3049,,
16436,07/04/18 02:35:00 PM,49.937,14.3064,,
16437,07/04/18 02:40:00 PM,49.937,14.3035,,
16438,07/04/18 02:45:00 PM,49.937,14.3035,,
16439,07/04/18 02:50:00 PM,49.937,14.2990,,
16440,07/04/18 02:55:00 PM,49.937,14.3049,,
16441,07/04/18 03:00:00 PM,49.759,14.3059,,
16442,07/04/18 03:05:00 PM,49.759,14.3045,,
16443,07/04/18 03:10:00 PM,49.759,14.3016,,
16444,07/04/18 03:15:00 PM,49.937,14.3019,,
16445,07/04/18 03:20:00 PM,49.937,14.3049,,
16446,07/04/18 03:25:00 PM,49.937,14.3049,,
16447,07/04/18 03:30:00 PM,49.937,14.2975,,
16448,07/04/18 03:35:00 PM,49.937,14.3004,,
16449,07/04/18 03:40:00 PM,49.937,14.3004,,
16450,07/04/18 03:45:00 PM,49.937,14.2990,,
16451,07/04/18 03:50:00 PM,49.937,14.2975,,
16452,07/04/18 03:55:00 PM,49.937,14.2975,,
16453,07/04/18 04:00:00 PM,49.937,14.2930,,
16454,07/04/18 04:05:00 PM,50.113,14.2964,,
16455,07/04/18 04:10:00 PM,50.113,14.2935,,
16456,07/04/18 04:15:00 PM,50.113,14.2935,,
16457,07/04/18 04:20:00 PM,50.290,14.2968,,
16458,07/04/18 04:25:00 PM,50.290,14.2954,,
16459,07/04/18 04:30:00 PM,50.290,14.2983,,
16460,07/04/18 04:35:00 PM,50.290,14.2968,,
16461,07/04/18 04:40:00 PM,50.290,14.2954,,
16462,07/04/18 04:45:00 PM,50.290,14.2983,,
16463,07/04/18 04:50:00 PM,50.290,14.2954,,
16464,07/04/18 04:55:00 PM,50.290,14.2983,,
16465,07/04/18 05:00:00 PM,50.290,14.2997,,
16466,07/04/18 05:05:00 PM,50.290,14.2997,,
16467,07/04/18 05:10:00 PM,50.290,14.3012,,
16468,07/04/18 05:15:00 PM,50.113,14.3023,,
16469,07/04/18 05:20:00 PM,50.113,14.3009,,
16470,07/04/18 05:25:00 PM,50.290,14.2997,,
16471,07/04/18 05:30:00 PM,50.113,14.3023,,
16472,07/04/18 05:35:00 PM,50.113,14.3009,,
16473,07/04/18 05:40:00 PM,50.113,14.3009,,
16474,07/04/18 05:45:00 PM,50.113,14.2994,,
16475,07/04/18 05:50:00 PM,50.113,14.2994,,
16476,07/04/18 05:55:00 PM,50.113,14.3009,,
16477,07/04/18 06:00:00 PM,50.113,14.2994,,
16478,07/04/18 06:05:00 PM,50.113,14.3009,,
16479,07/04/18 06:10:00 PM,50.113,14.3023,,
16480,07/04/18 06:15:00 PM,50.113,14.2994,,
16481,07/04/18 06:20:00 PM,50.113,14.2994,,
16482,07/04/18 06:25:00 PM,50.113,14.3009,,
16483,07/04/18 06:30:00 PM,50.113,14.3009,,
16484,07/04/18 06:35:00 PM,49.937,14.3035,,
16485,07/04/18 06:40:00 PM,49.937,14.3035,,
16486,07/04/18 06:45:00 PM,49.937,14.3004,,
16487,07/04/18 06:50:00 PM,49.937,14.3019,,
16488,07/04/18 06:55:00 PM,49.937,14.3019,,
16489,07/04/18 07:00:00 PM,49.937,14.2975,,
16490,07/04/18 07:05:00 PM,49.937,14.3004,,
16491,07/04/18 07:10:00 PM,49.937,14.3035,,
16492,07/04/18 07:15:00 PM,49.937,14.3019,,
16493,07/04/18 07:20:00 PM,50.113,14.2978,,
16494,07/04/18 07:25:00 PM,50.113,14.2994,,
16495,07/04/18 07:30:00 PM,50.113,14.2994,,
16496,07/04/18 07:35:00 PM,50.113,14.3023,,
16497,07/04/18 07:40:00 PM,50.113,14.3038,,
16498,07/04/18 07:45:00 PM,50.113,14.3038,,
16499,07/04/18 07:50:00 PM,50.113,14.3023,,
16500,07/04/18 07:55:00 PM,50.113,14.3009,,
16501,07/04/18 08:00:00 PM,50.113,14.3023,,
16502,07/04/18 08:05:00 PM,50.113,14.2994,,
16503,07/04/18 08:10:00 PM,50.113,14.2978,,
16504,07/04/18 08:15:00 PM,50.113,14.3009,,
16505,07/04/18 08:20:00 PM,50.290,14.2968,,
16506,07/04/18 08:25:00 PM,50.290,14.2997,,
16507,07/04/18 08:30:00 PM,50.290,14.2983,,
16508,07/04/18 08:35:00 PM,50.290,14.2997,,
16509,07/04/18 08:40:00 PM,50.290,14.2968,,
16510,07/04/18 08:45:00 PM,50.290,14.2968,,
16511,07/04/18 08:50:00 PM,50.290,14.2968,,
16512,07/04/18 08:55:00 PM,50.113,14.2964,,
16513,07/04/18 09:00:00 PM,50.113,14.2994,,
16514,07/04/18 09:05:00 PM,50.113,14.2978,,
16515,07/04/18 09:10:00 PM,50.113,14.2994,,
16516,07/04/18 09:15:00 PM,50.113,14.2994,,
16517,07/04/18 09:20:00 PM,50.113,14.3009,,
16518,07/04/18 09:25:00 PM,50.113,14.3023,,
16519,07/04/18 09:30:00 PM,50.113,14.2994,,
16520,07/04/18 09:35:00 PM,50.290,14.3028,,
16521,07/04/18 09:40:00 PM,50.290,14.2997,,
16522,07/04/18 09:45:00 PM,50.290,14.3012,,
16523,07/04/18 09:50:00 PM,50.290,14.3012,,
16524,07/04/18 09:55:00 PM,50.290,14.2968,,
16525,07/04/18 10:00:00 PM,50.290,14.3042,,
16526,07/04/18 10:05:00 PM,50.290,14.3012,,
16527,07/04/18 10:10:00 PM,50.113,14.3052,,
16528,07/04/18 10:15:00 PM,50.113,14.3068,,
16529,07/04/18 10:20:00 PM,50.290,14.3042,,
16530,07/04/18 10:25:00 PM,50.290,14.3086,,
16531,07/04/18 10:30:00 PM,50.290,14.3100,,
16532,07/04/18 10:35:00 PM,50.290,14.3086,,
16533,07/04/18 10:40:00 PM,50.290,14.3100,,
16534,07/04/18 10:45:00 PM,50.113,14.3097,,
16535,07/04/18 10:50:00 PM,50.113,14.3097,,
16536,07/04/18 10:55:00 PM,50.113,14.3083,,
16537,07/04/18 11:00:00 PM,50.113,14.3068,,
16538,07/04/18 11:05:00 PM,50.113,14.3068,,
16539,07/04/18 11:10:00 PM,50.113,14.3052,,
16540,07/04/18 11:15:00 PM,50.113,14.3083,,
16541,07/04/18 11:20:00 PM,50.113,14.3097,,
16542,07/04/18 11:25:00 PM,50.113,14.3097,,
16543,07/04/18 11:30:00 PM,50.113,14.3083,,
16544,07/04/18 11:35:00 PM,50.113,14.3038,,
16545,07/04/18 11:40:00 PM,50.113,14.3052,,
16546,07/04/18 11:45:00 PM,50.113,14.3038,,
16547,07/04/18 11:50:00 PM,49.937,14.3035,,
16548,07/04/18 11:55:00 PM,49.937,14.3049,,
16549,07/05/18 12:00:00 AM,49.937,14.3049,,
16550,07/05/18 12:05:00 AM,49.937,14.3078,,
16551,07/05/18 12:10:00 AM,50.113,14.3068,,
16552,07/05/18 12:15:00 AM,49.937,14.3078,,
16553,07/05/18 12:20:00 AM,50.113,14.3038,,
16554,07/05/18 12:25:00 AM,49.937,14.3064,,
16555,07/05/18 12:30:00 AM,49.937,14.3078,,
16556,07/05/18 12:35:00 AM,49.937,14.3049,,
16557,07/05/18 12:40:00 AM,49.937,14.3035,,
16558,07/05/18 12:45:00 AM,50.113,14.3038,,
16559,07/05/18 12:50:00 AM,49.937,14.3049,,
16560,07/05/18 12:55:00 AM,49.937,14.3078,,
16561,07/05/18 01:00:00 AM,49.937,14.3064,,
16562,07/05/18 01:05:00 AM,49.937,14.3078,,
16563,07/05/18 01:10:00 AM,50.113,14.3052,,
16564,07/05/18 01:15:00 AM,50.113,14.3097,,
16565,07/05/18 01:20:00 AM,50.113,14.3052,,
16566,07/05/18 01:25:00 AM,50.113,14.3052,,
16567,07/05/18 01:30:00 AM,50.113,14.3023,,
16568,07/05/18 01:35:00 AM,50.113,14.3023,,
16569,07/05/18 01:40:00 AM,50.113,14.3038,,
16570,07/05/18 01:45:00 AM,50.113,14.3023,,
16571,07/05/18 01:50:00 AM,50.113,14.3038,,
16572,07/05/18 01:55:00 AM,50.113,14.3023,,
16573,07/05/18 02:00:00 AM,50.113,14.3009,,
16574,07/05/18 02:05:00 AM,50.113,14.2964,,
16575,07/05/18 02:10:00 AM,50.113,14.3038,,
16576,07/05/18 02:15:00 AM,50.113,14.3038,,
16577,07/05/18 02:20:00 AM,50.113,14.3038,,
16578,07/05/18 02:25:00 AM,50.113,14.3038,,
16579,07/05/18 02:30:00 AM,50.113,14.2994,,
16580,07/05/18 02:35:00 AM,50.113,14.2978,,
16581,07/05/18 02:40:00 AM,50.113,14.2978,,
16582,07/05/18 02:45:00 AM,50.113,14.3023,,
16583,07/05/18 02:50:00 AM,50.113,14.3023,,
16584,07/05/18 02:55:00 AM,50.113,14.3009,,
16585,07/05/18 03:00:00 AM,50.113,14.2994,,
16586,07/05/18 03:05:00 AM,50.113,14.2978,,
16587,07/05/18 03:10:00 AM,50.113,14.2994,,
16588,07/05/18 03:15:00 AM,50.113,14.2994,,
16589,07/05/18 03:20:00 AM,50.113,14.3009,,
16590,07/05/18 03:25:00 AM,50.113,14.2994,,
16591,07/05/18 03:30:00 AM,50.113,14.2964,,
16592,07/05/18 03:35:00 AM,50.113,14.2994,,
16593,07/05/18 03:40:00 AM,50.113,14.2978,,
16594,07/05/18 03:45:00 AM,50.113,14.3009,,
16595,07/05/18 03:50:00 AM,50.113,14.2964,,
16596,07/05/18 03:55:00 AM,50.113,14.2978,,
16597,07/05/18 04:00:00 AM,50.113,14.2949,,
16598,07/05/18 04:05:00 AM,50.113,14.2964,,
16599,07/05/18 04:10:00 AM,50.113,14.2964,,
16600,07/05/18 04:15:00 AM,50.113,14.2964,,
16601,07/05/18 04:20:00 AM,50.113,14.2964,,
16602,07/05/18 04:25:00 AM,50.113,14.2935,,
16603,07/05/18 04:30:00 AM,50.113,14.2920,,
16604,07/05/18 04:35:00 AM,50.113,14.2920,,
16605,07/05/18 04:40:00 AM,50.113,14.2875,,
16606,07/05/18 04:45:00 AM,50.113,14.2875,,
16607,07/05/18 04:50:00 AM,50.113,14.2875,,
16608,07/05/18 04:55:00 AM,50.113,14.2875,,
16609,07/05/18 05:00:00 AM,50.113,14.2920,,
