"Plot Title: EH-P01"
"#","Date Time, GMT-03:00","Temp, °F (LGR S/N: 10440731, SEN S/N: 10440731)","Chuva, mm (LGR S/N: 10440731, SEN S/N: 10440731)","Soma Acum.: Chuva, mm (LGR S/N: 10440731)","Coupler Attached (LGR S/N: 10440731)","Host Connected (LGR S/N: 10440731)","Coupler Detached (LGR S/N: 10440731)","End Of File (LGR S/N: 10440731)"
327,03/10/20 03:10:00 PM,74.964,,0.0,,,,
328,03/10/20 03:15:00 PM,74.446,,0.0,,,,
329,03/10/20 03:20:00 PM,74.098,,0.0,,,,
330,03/10/20 03:25:00 PM,73.926,,0.0,,,,
331,03/10/20 03:30:00 PM,73.753,,0.0,,,,
332,03/10/20 03:35:00 PM,73.580,,0.0,,,,
333,03/10/20 03:40:00 PM,73.234,,0.0,,,,
334,03/10/20 03:45:00 PM,72.891,,0.0,,,,
335,03/10/20 03:50:00 PM,73.062,,0.0,,,,
336,03/10/20 03:55:00 PM,73.234,,0.0,,,,
337,03/10/20 04:00:00 PM,73.407,,0.0,,,,
338,03/10/20 04:05:00 PM,73.234,,0.0,,,,
339,03/10/20 04:10:00 PM,73.062,,0.0,,,,
340,03/10/20 04:15:00 PM,72.718,,0.0,,,,
341,03/10/20 04:20:00 PM,72.372,,0.0,,,,
342,03/10/20 04:25:00 PM,72.028,,0.0,,,,
343,03/10/20 04:30:00 PM,71.856,,0.0,,,,
344,03/10/20 04:35:00 PM,71.512,,0.0,,,,
345,03/10/20 04:40:00 PM,71.339,,0.0,,,,
346,03/10/20 04:45:00 PM,71.168,,0.0,,,,
347,03/10/20 04:50:00 PM,71.168,,0.0,,,,
348,03/10/20 04:55:00 PM,70.995,,0.0,,,,
349,03/10/20 05:00:00 PM,70.824,,0.0,,,,
350,03/10/20 05:05:00 PM,70.651,,0.0,,,,
351,03/10/20 05:10:00 PM,70.651,,0.0,,,,
352,03/10/20 05:15:00 PM,70.995,,0.0,,,,
