"Plot Title: EH-HS02 Can"
"#","Date Time, GMT-03:00","Nível de Água, Metros (LGR S/N: 10631709, SEN S/N: 10260378)","Rain, in (LGR S/N: 10631709, SEN S/N: 10573338)","Máx.: Nível de Água, Metros (LGR S/N: 10631709)","Máx.: Chuva, in (LGR S/N: 10631709)"
1416,03/23/18 01:47:30 AM,0.4227,0.000,,
1417,03/23/18 01:48:00 AM,0.4227,0.000,,
1418,03/23/18 01:48:30 AM,0.4227,0.000,,
1419,03/23/18 01:49:00 AM,0.4227,0.000,,
1420,03/23/18 01:49:30 AM,0.4227,0.000,,
1421,03/23/18 01:50:00 AM,0.4227,0.000,0.4227,0.000
1422,03/23/18 01:50:30 AM,0.4227,0.000,,
1423,03/23/18 01:51:00 AM,0.4227,0.000,,
1424,03/23/18 01:51:30 AM,0.4227,0.000,,
1425,03/23/18 01:52:00 AM,0.4227,0.000,,
1426,03/23/18 01:52:30 AM,0.4227,0.000,,
1427,03/23/18 01:53:00 AM,0.4227,0.000,,
1428,03/23/18 01:53:30 AM,0.4227,0.000,,
1429,03/23/18 01:54:00 AM,0.4227,0.000,,
1430,03/23/18 01:54:30 AM,0.4227,0.000,,
1431,03/23/18 01:55:00 AM,0.4227,0.000,0.4227,0.000
1432,03/23/18 01:55:30 AM,0.4227,0.000,,
1433,03/23/18 01:56:00 AM,0.4227,0.000,,
1434,03/23/18 01:56:30 AM,0.4227,0.000,,
1435,03/23/18 01:57:00 AM,0.4227,0.000,,
1436,03/23/18 01:57:30 AM,0.4227,0.000,,
1437,03/23/18 01:58:00 AM,0.4227,0.000,,
1438,03/23/18 01:58:30 AM,0.4227,0.000,,
1439,03/23/18 01:59:00 AM,0.4227,0.000,,
1440,03/23/18 01:59:30 AM,0.4227,0.000,,
1441,03/23/18 02:00:00 AM,0.4227,0.000,0.4227,0.000
1442,03/23/18 02:00:30 AM,0.4227,0.000,,
1443,03/23/18 02:01:00 AM,0.4227,0.000,,
1444,03/23/18 02:01:30 AM,0.4227,0.000,,
1445,03/23/18 02:02:00 AM,0.4227,0.000,,
1446,03/23/18 02:02:30 AM,0.4227,0.000,,
1447,03/23/18 02:03:00 AM,0.4227,0.000,,
1448,03/23/18 02:03:30 AM,0.4227,0.000,,
1449,03/23/18 02:04:00 AM,0.4227,0.000,,
1450,03/23/18 02:04:30 AM,0.4227,0.000,,
1451,03/23/18 02:05:00 AM,0.4227,0.000,0.4227,0.000
1452,03/23/18 02:05:30 AM,0.4227,0.000,,
1453,03/23/18 02:06:00 AM,0.4227,0.000,,
1454,03/23/18 02:06:30 AM,0.4227,0.000,,
1455,03/23/18 02:07:00 AM,0.4227,0.000,,
1456,03/23/18 02:07:30 AM,0.4227,0.000,,
1457,03/23/18 02:08:00 AM,0.4227,0.000,,
1458,03/23/18 02:08:30 AM,0.4227,0.000,,
1459,03/23/18 02:09:00 AM,0.4227,0.000,,
1460,03/23/18 02:09:30 AM,0.4227,0.000,,
1461,03/23/18 02:10:00 AM,0.4227,0.000,0.4227,0.000
1462,03/23/18 02:10:30 AM,0.4227,0.000,,
1463,03/23/18 02:11:00 AM,0.4167,0.000,,
1464,03/23/18 02:11:30 AM,0.4167,0.000,,
1465,03/23/18 02:12:00 AM,0.4167,0.000,,
1466,03/23/18 02:12:30 AM,0.4167,0.000,,
1467,03/23/18 02:13:00 AM,0.4167,0.000,,
1468,03/23/18 02:13:30 AM,0.4167,0.000,,
1469,03/23/18 02:14:00 AM,0.4167,0.000,,
1470,03/23/18 02:14:30 AM,0.4167,0.000,,
1471,03/23/18 02:15:00 AM,0.4167,0.000,0.4167,0.000
1472,03/23/18 02:15:30 AM,0.4167,0.000,,
1473,03/23/18 02:16:00 AM,0.4167,0.000,,
1474,03/23/18 02:16:30 AM,0.4167,0.000,,
1475,03/23/18 02:17:00 AM,0.4167,0.000,,
1476,03/23/18 02:17:30 AM,0.4167,0.000,,
1477,03/23/18 02:18:00 AM,0.4167,0.000,,
1478,03/23/18 02:18:30 AM,0.4167,0.000,,
1479,03/23/18 02:19:00 AM,0.4167,0.000,,
1480,03/23/18 02:19:30 AM,0.4167,0.000,,
1481,03/23/18 02:20:00 AM,0.4167,0.000,0.4167,0.000
1482,03/23/18 02:20:30 AM,0.4167,0.000,,
1483,03/23/18 02:21:00 AM,0.4167,0.000,,
1484,03/23/18 02:21:30 AM,0.4167,0.000,,
1485,03/23/18 02:22:00 AM,0.4167,0.000,,
1486,03/23/18 02:22:30 AM,0.4167,0.000,,
1487,03/23/18 02:23:00 AM,0.4167,0.000,,
1488,03/23/18 02:23:30 AM,0.4167,0.000,,
1489,03/23/18 02:24:00 AM,0.4167,0.000,,
1490,03/23/18 02:24:30 AM,0.4167,0.000,,
1491,03/23/18 02:25:00 AM,0.4167,0.000,0.4167,0.000
1492,03/23/18 02:25:30 AM,0.4167,0.000,,
1493,03/23/18 02:26:00 AM,0.4167,0.000,,
1494,03/23/18 02:26:30 AM,0.4167,0.000,,
1495,03/23/18 02:27:00 AM,0.4167,0.000,,
1496,03/23/18 02:27:30 AM,0.4167,0.000,,
1497,03/23/18 02:28:00 AM,0.4167,0.000,,
1498,03/23/18 02:28:30 AM,0.4167,0.000,,
1499,03/23/18 02:29:00 AM,0.4167,0.000,,
1500,03/23/18 02:29:30 AM,0.4167,0.000,,
1501,03/23/18 02:30:00 AM,0.4167,0.000,0.4167,0.000
1502,03/23/18 02:30:30 AM,0.4167,0.000,,
1503,03/23/18 02:31:00 AM,0.4167,0.000,,
1504,03/23/18 02:31:30 AM,0.4167,0.000,,
1505,03/23/18 02:32:00 AM,0.4167,0.000,,
1506,03/23/18 02:32:30 AM,0.4167,0.000,,
1507,03/23/18 02:33:00 AM,0.4167,0.000,,
1508,03/23/18 02:33:30 AM,0.4167,0.000,,
1509,03/23/18 02:34:00 AM,0.4167,0.000,,
1510,03/23/18 02:34:30 AM,0.4167,0.000,,
1511,03/23/18 02:35:00 AM,0.4167,0.000,0.4227,0.000
1512,03/23/18 02:35:30 AM,0.4227,0.000,,
1513,03/23/18 02:36:00 AM,0.4167,0.000,,
1514,03/23/18 02:36:30 AM,0.4167,0.000,,
1515,03/23/18 02:37:00 AM,0.4167,0.000,,
1516,03/23/18 02:37:30 AM,0.4167,0.000,,
1517,03/23/18 02:38:00 AM,0.4167,0.000,,
1518,03/23/18 02:38:30 AM,0.4167,0.000,,
1519,03/23/18 02:39:00 AM,0.4167,0.000,,
1520,03/23/18 02:39:30 AM,0.4167,0.000,,
1521,03/23/18 02:40:00 AM,0.4167,0.000,0.4167,0.000
1522,03/23/18 02:40:30 AM,0.4167,0.000,,
1523,03/23/18 02:41:00 AM,0.4167,0.000,,
1524,03/23/18 02:41:30 AM,0.4167,0.000,,
1525,03/23/18 02:42:00 AM,0.4167,0.000,,
1526,03/23/18 02:42:30 AM,0.4167,0.000,,
1527,03/23/18 02:43:00 AM,0.4167,0.000,,
1528,03/23/18 02:43:30 AM,0.4167,0.000,,
1529,03/23/18 02:44:00 AM,0.4167,0.000,,
1530,03/23/18 02:44:30 AM,0.4167,0.000,,
1531,03/23/18 02:45:00 AM,0.4167,0.000,0.4167,0.000
1532,03/23/18 02:45:30 AM,0.4167,0.000,,
1533,03/23/18 02:46:00 AM,0.4167,0.000,,
1534,03/23/18 02:46:30 AM,0.4167,0.000,,
1535,03/23/18 02:47:00 AM,0.4167,0.000,,
1536,03/23/18 02:47:30 AM,0.4167,0.000,,
1537,03/23/18 02:48:00 AM,0.4167,0.000,,
1538,03/23/18 02:48:30 AM,0.4167,0.000,,
1539,03/23/18 02:49:00 AM,0.4167,0.000,,
1540,03/23/18 02:49:30 AM,0.4167,0.000,,
1541,03/23/18 02:50:00 AM,0.4167,0.000,0.4167,0.000
1542,03/23/18 02:50:30 AM,0.4167,0.000,,
1543,03/23/18 02:51:00 AM,0.4167,0.000,,
1544,03/23/18 02:51:30 AM,0.4167,0.000,,
1545,03/23/18 02:52:00 AM,0.4167,0.000,,
1546,03/23/18 02:52:30 AM,0.4167,0.000,,
1547,03/23/18 02:53:00 AM,0.4167,0.000,,
1548,03/23/18 02:53:30 AM,0.4167,0.000,,
1549,03/23/18 02:54:00 AM,0.4167,0.000,,
1550,03/23/18 02:54:30 AM,0.4167,0.000,,
1551,03/23/18 02:55:00 AM,0.4167,0.000,0.4167,0.000
1552,03/23/18 02:55:30 AM,0.4167,0.000,,
1553,03/23/18 02:56:00 AM,0.4167,0.000,,
1554,03/23/18 02:56:30 AM,0.4167,0.000,,
1555,03/23/18 02:57:00 AM,0.4167,0.000,,
1556,03/23/18 02:57:30 AM,0.4167,0.000,,
1557,03/23/18 02:58:00 AM,0.4167,0.000,,
1558,03/23/18 02:58:30 AM,0.4167,0.000,,
1559,03/23/18 02:59:00 AM,0.4167,0.000,,
1560,03/23/18 02:59:30 AM,0.4167,0.000,,
1561,03/23/18 03:00:00 AM,0.4167,0.000,0.4167,0.000
1562,03/23/18 03:00:30 AM,0.4167,0.000,,
1563,03/23/18 03:01:00 AM,0.4167,0.000,,
1564,03/23/18 03:01:30 AM,0.4167,0.000,,
1565,03/23/18 03:02:00 AM,0.4167,0.000,,
1566,03/23/18 03:02:30 AM,0.4167,0.000,,
1567,03/23/18 03:03:00 AM,0.4167,0.000,,
1568,03/23/18 03:03:30 AM,0.4167,0.000,,
1569,03/23/18 03:04:00 AM,0.4167,0.000,,
1570,03/23/18 03:04:30 AM,0.4167,0.000,,
1571,03/23/18 03:05:00 AM,0.4167,0.000,0.4167,0.000
1572,03/23/18 03:05:30 AM,0.4167,0.000,,
1573,03/23/18 03:06:00 AM,0.4167,0.000,,
1574,03/23/18 03:06:30 AM,0.4167,0.000,,
1575,03/23/18 03:07:00 AM,0.4167,0.000,,
1576,03/23/18 03:07:30 AM,0.4167,0.000,,
1577,03/23/18 03:08:00 AM,0.4167,0.000,,
1578,03/23/18 03:08:30 AM,0.4167,0.000,,
1579,03/23/18 03:09:00 AM,0.4167,0.000,,
1580,03/23/18 03:09:30 AM,0.4167,0.000,,
1581,03/23/18 03:10:00 AM,0.4167,0.000,0.4167,0.000
1582,03/23/18 03:10:30 AM,0.4167,0.000,,
1583,03/23/18 03:11:00 AM,0.4167,0.000,,
1584,03/23/18 03:11:30 AM,0.4167,0.000,,
1585,03/23/18 03:12:00 AM,0.4167,0.000,,
1586,03/23/18 03:12:30 AM,0.4167,0.000,,
1587,03/23/18 03:13:00 AM,0.4167,0.000,,
1588,03/23/18 03:13:30 AM,0.4167,0.000,,
1589,03/23/18 03:14:00 AM,0.4167,0.000,,
1590,03/23/18 03:14:30 AM,0.4167,0.000,,
1591,03/23/18 03:15:00 AM,0.4167,0.000,0.4167,0.000
1592,03/23/18 03:15:30 AM,0.4167,0.000,,
1593,03/23/18 03:16:00 AM,0.4167,0.000,,
1594,03/23/18 03:16:30 AM,0.4167,0.000,,
1595,03/23/18 03:17:00 AM,0.4167,0.000,,
1596,03/23/18 03:17:30 AM,0.4167,0.000,,
1597,03/23/18 03:18:00 AM,0.4167,0.000,,
1598,03/23/18 03:18:30 AM,0.4167,0.000,,
1599,03/23/18 03:19:00 AM,0.4167,0.000,,
1600,03/23/18 03:19:30 AM,0.4167,0.000,,
1601,03/23/18 03:20:00 AM,0.4167,0.000,0.4167,0.000
1602,03/23/18 03:20:30 AM,0.4167,0.000,,
1603,03/23/18 03:21:00 AM,0.4167,0.000,,
1604,03/23/18 03:21:30 AM,0.4167,0.000,,
1605,03/23/18 03:22:00 AM,0.4167,0.000,,
1606,03/23/18 03:22:30 AM,0.4167,0.000,,
1607,03/23/18 03:23:00 AM,0.4167,0.000,,
1608,03/23/18 03:23:30 AM,0.4167,0.000,,
1609,03/23/18 03:24:00 AM,0.4167,0.000,,
1610,03/23/18 03:24:30 AM,0.4108,0.000,,
1611,03/23/18 03:25:00 AM,0.4167,0.000,0.4167,0.000
1612,03/23/18 03:25:30 AM,0.4108,0.000,,
1613,03/23/18 03:26:00 AM,0.4108,0.000,,
1614,03/23/18 03:26:30 AM,0.4108,0.000,,
1615,03/23/18 03:27:00 AM,0.4108,0.000,,
1616,03/23/18 03:27:30 AM,0.4108,0.000,,
1617,03/23/18 03:28:00 AM,0.4108,0.000,,
1618,03/23/18 03:28:30 AM,0.4108,0.000,,
1619,03/23/18 03:29:00 AM,0.4108,0.000,,
1620,03/23/18 03:29:30 AM,0.4108,0.000,,
1621,03/23/18 03:30:00 AM,0.4167,0.000,0.4167,0.000
1622,03/23/18 03:30:30 AM,0.4108,0.000,,
1623,03/23/18 03:31:00 AM,0.4108,0.000,,
1624,03/23/18 03:31:30 AM,0.4108,0.000,,
1625,03/23/18 03:32:00 AM,0.4108,0.000,,
1626,03/23/18 03:32:30 AM,0.4108,0.000,,
1627,03/23/18 03:33:00 AM,0.4108,0.000,,
1628,03/23/18 03:33:30 AM,0.4108,0.000,,
1629,03/23/18 03:34:00 AM,0.4108,0.000,,
1630,03/23/18 03:34:30 AM,0.4108,0.000,,
1631,03/23/18 03:35:00 AM,0.4108,0.000,0.4108,0.000
1632,03/23/18 03:35:30 AM,0.4108,0.000,,
1633,03/23/18 03:36:00 AM,0.4108,0.000,,
1634,03/23/18 03:36:30 AM,0.4108,0.000,,
1635,03/23/18 03:37:00 AM,0.4108,0.000,,
1636,03/23/18 03:37:30 AM,0.4108,0.000,,
1637,03/23/18 03:38:00 AM,0.4108,0.000,,
1638,03/23/18 03:38:30 AM,0.4108,0.000,,
1639,03/23/18 03:39:00 AM,0.4108,0.000,,
1640,03/23/18 03:39:30 AM,0.4108,0.000,,
1641,03/23/18 03:40:00 AM,0.4108,0.000,0.4108,0.000
1642,03/23/18 03:40:30 AM,0.4108,0.000,,
1643,03/23/18 03:41:00 AM,0.4108,0.000,,
1644,03/23/18 03:41:30 AM,0.4108,0.000,,
1645,03/23/18 03:42:00 AM,0.4108,0.000,,
1646,03/23/18 03:42:30 AM,0.4108,0.000,,
1647,03/23/18 03:43:00 AM,0.4108,0.000,,
1648,03/23/18 03:43:30 AM,0.4108,0.000,,
1649,03/23/18 03:44:00 AM,0.4108,0.000,,
1650,03/23/18 03:44:30 AM,0.4108,0.000,,
1651,03/23/18 03:45:00 AM,0.4108,0.000,0.4108,0.000
1652,03/23/18 03:45:30 AM,0.4108,0.000,,
1653,03/23/18 03:46:00 AM,0.4108,0.000,,
1654,03/23/18 03:46:30 AM,0.4108,0.000,,
1655,03/23/18 03:47:00 AM,0.4108,0.000,,
1656,03/23/18 03:47:30 AM,0.4108,0.000,,
1657,03/23/18 03:48:00 AM,0.4108,0.000,,
1658,03/23/18 03:48:30 AM,0.4108,0.000,,
1659,03/23/18 03:49:00 AM,0.4108,0.000,,
1660,03/23/18 03:49:30 AM,0.4108,0.000,,
1661,03/23/18 03:50:00 AM,0.4108,0.000,0.4108,0.000
1662,03/23/18 03:50:30 AM,0.4108,0.000,,
1663,03/23/18 03:51:00 AM,0.4108,0.000,,
1664,03/23/18 03:51:30 AM,0.4108,0.000,,
1665,03/23/18 03:52:00 AM,0.4108,0.000,,
1666,03/23/18 03:52:30 AM,0.4108,0.000,,
1667,03/23/18 03:53:00 AM,0.4108,0.000,,
1668,03/23/18 03:53:30 AM,0.4108,0.000,,
1669,03/23/18 03:54:00 AM,0.4108,0.000,,
1670,03/23/18 03:54:30 AM,0.4108,0.000,,
1671,03/23/18 03:55:00 AM,0.4108,0.000,0.4108,0.000
1672,03/23/18 03:55:30 AM,0.4108,0.000,,
1673,03/23/18 03:56:00 AM,0.4108,0.000,,
1674,03/23/18 03:56:30 AM,0.4108,0.000,,
1675,03/23/18 03:57:00 AM,0.4108,0.000,,
1676,03/23/18 03:57:30 AM,0.4108,0.000,,
1677,03/23/18 03:58:00 AM,0.4108,0.000,,
1678,03/23/18 03:58:30 AM,0.4108,0.000,,
1679,03/23/18 03:59:00 AM,0.4108,0.000,,
1680,03/23/18 03:59:30 AM,0.4108,0.000,,
1681,03/23/18 04:00:00 AM,0.4108,0.000,0.4108,0.000
1682,03/23/18 04:00:30 AM,0.4108,0.000,,
1683,03/23/18 04:01:00 AM,0.4108,0.000,,
1684,03/23/18 04:01:30 AM,0.4108,0.000,,
1685,03/23/18 04:02:00 AM,0.4108,0.000,,
1686,03/23/18 04:02:30 AM,0.4108,0.000,,
1687,03/23/18 04:03:00 AM,0.4108,0.000,,
1688,03/23/18 04:03:30 AM,0.4108,0.000,,
1689,03/23/18 04:04:00 AM,0.4108,0.000,,
1690,03/23/18 04:04:30 AM,0.4108,0.000,,
1691,03/23/18 04:05:00 AM,0.4108,0.000,0.4108,0.000
1692,03/23/18 04:05:30 AM,0.4108,0.000,,
1693,03/23/18 04:06:00 AM,0.4108,0.000,,
1694,03/23/18 04:06:30 AM,0.4108,0.000,,
1695,03/23/18 04:07:00 AM,0.4108,0.000,,
1696,03/23/18 04:07:30 AM,0.4108,0.000,,
1697,03/23/18 04:08:00 AM,0.4108,0.000,,
1698,03/23/18 04:08:30 AM,0.4108,0.000,,
1699,03/23/18 04:09:00 AM,0.4108,0.000,,
1700,03/23/18 04:09:30 AM,0.4108,0.000,,
1701,03/23/18 04:10:00 AM,0.4108,0.000,0.4108,0.000
1702,03/23/18 04:10:30 AM,0.4108,0.000,,
1703,03/23/18 04:11:00 AM,0.4108,0.000,,
1704,03/23/18 04:11:30 AM,0.4108,0.000,,
1705,03/23/18 04:12:00 AM,0.4108,0.000,,
1706,03/23/18 04:12:30 AM,0.4108,0.000,,
1707,03/23/18 04:13:00 AM,0.4108,0.000,,
1708,03/23/18 04:13:30 AM,0.4108,0.000,,
1709,03/23/18 04:14:00 AM,0.4108,0.000,,
1710,03/23/18 04:14:30 AM,0.4108,0.000,,
1711,03/23/18 04:15:00 AM,0.4108,0.000,0.4108,0.000
1712,03/23/18 04:15:30 AM,0.4108,0.000,,
1713,03/23/18 04:16:00 AM,0.4108,0.000,,
1714,03/23/18 04:16:30 AM,0.4108,0.000,,
1715,03/23/18 04:17:00 AM,0.4108,0.000,,
1716,03/23/18 04:17:30 AM,0.4108,0.000,,
1717,03/23/18 04:18:00 AM,0.4108,0.000,,
1718,03/23/18 04:18:30 AM,0.4108,0.000,,
1719,03/23/18 04:19:00 AM,0.4108,0.000,,
1720,03/23/18 04:19:30 AM,0.4048,0.000,,
1721,03/23/18 04:20:00 AM,0.4048,0.000,0.4108,0.000
1722,03/23/18 04:20:30 AM,0.4108,0.000,,
1723,03/23/18 04:21:00 AM,0.4108,0.000,,
1724,03/23/18 04:21:30 AM,0.4048,0.000,,
1725,03/23/18 04:22:00 AM,0.4048,0.000,,
1726,03/23/18 04:22:30 AM,0.4048,0.000,,
1727,03/23/18 04:23:00 AM,0.4048,0.000,,
1728,03/23/18 04:23:30 AM,0.4108,0.000,,
1729,03/23/18 04:24:00 AM,0.4048,0.000,,
1730,03/23/18 04:24:30 AM,0.4048,0.000,,
1731,03/23/18 04:25:00 AM,0.4048,0.000,0.4048,0.000
1732,03/23/18 04:25:30 AM,0.4048,0.000,,
1733,03/23/18 04:26:00 AM,0.4048,0.000,,
1734,03/23/18 04:26:30 AM,0.4048,0.000,,
1735,03/23/18 04:27:00 AM,0.4048,0.000,,
1736,03/23/18 04:27:30 AM,0.4048,0.000,,
1737,03/23/18 04:28:00 AM,0.4048,0.000,,
1738,03/23/18 04:28:30 AM,0.4048,0.000,,
1739,03/23/18 04:29:00 AM,0.4048,0.000,,
1740,03/23/18 04:29:30 AM,0.4048,0.000,,
1741,03/23/18 04:30:00 AM,0.4048,0.000,0.4048,0.000
1742,03/23/18 04:30:30 AM,0.4048,0.000,,
1743,03/23/18 04:31:00 AM,0.4048,0.000,,
1744,03/23/18 04:31:30 AM,0.4048,0.000,,
1745,03/23/18 04:32:00 AM,0.4048,0.000,,
1746,03/23/18 04:32:30 AM,0.4048,0.000,,
1747,03/23/18 04:33:00 AM,0.4048,0.000,,
1748,03/23/18 04:33:30 AM,0.4048,0.000,,
1749,03/23/18 04:34:00 AM,0.4048,0.000,,
1750,03/23/18 04:34:30 AM,0.4048,0.000,,
1751,03/23/18 04:35:00 AM,0.4048,0.000,0.4048,0.000
1752,03/23/18 04:35:30 AM,0.4048,0.000,,
1753,03/23/18 04:36:00 AM,0.4048,0.000,,
1754,03/23/18 04:36:30 AM,0.4048,0.000,,
1755,03/23/18 04:37:00 AM,0.4048,0.000,,
1756,03/23/18 04:37:30 AM,0.4048,0.000,,
1757,03/23/18 04:38:00 AM,0.4048,0.000,,
1758,03/23/18 04:38:30 AM,0.4048,0.000,,
1759,03/23/18 04:39:00 AM,0.4048,0.000,,
1760,03/23/18 04:39:30 AM,0.4048,0.000,,
1761,03/23/18 04:40:00 AM,0.4048,0.000,0.4048,0.000
1762,03/23/18 04:40:30 AM,0.4048,0.000,,
1763,03/23/18 04:41:00 AM,0.4048,0.000,,
1764,03/23/18 04:41:30 AM,0.4048,0.000,,
1765,03/23/18 04:42:00 AM,0.4048,0.000,,
1766,03/23/18 04:42:30 AM,0.4048,0.000,,
1767,03/23/18 04:43:00 AM,0.4048,0.000,,
1768,03/23/18 04:43:30 AM,0.4048,0.000,,
1769,03/23/18 04:44:00 AM,0.4048,0.000,,
1770,03/23/18 04:44:30 AM,0.4048,0.000,,
1771,03/23/18 04:45:00 AM,0.4048,0.000,0.4048,0.000
1772,03/23/18 04:45:30 AM,0.4048,0.000,,
1773,03/23/18 04:46:00 AM,0.4048,0.000,,
1774,03/23/18 04:46:30 AM,0.4048,0.000,,
1775,03/23/18 04:47:00 AM,0.4048,0.000,,
1776,03/23/18 04:47:30 AM,0.4048,0.000,,
1777,03/23/18 04:48:00 AM,0.4048,0.000,,
1778,03/23/18 04:48:30 AM,0.4048,0.000,,
1779,03/23/18 04:49:00 AM,0.4048,0.000,,
1780,03/23/18 04:49:30 AM,0.4048,0.000,,
1781,03/23/18 04:50:00 AM,0.4048,0.000,0.4048,0.000
1782,03/23/18 04:50:30 AM,0.4048,0.000,,
1783,03/23/18 04:51:00 AM,0.4048,0.000,,
1784,03/23/18 04:51:30 AM,0.4048,0.000,,
1785,03/23/18 04:52:00 AM,0.4048,0.000,,
1786,03/23/18 04:52:30 AM,0.4048,0.000,,
1787,03/23/18 04:53:00 AM,0.4048,0.000,,
1788,03/23/18 04:53:30 AM,0.4048,0.000,,
1789,03/23/18 04:54:00 AM,0.4048,0.000,,
1790,03/23/18 04:54:30 AM,0.4048,0.000,,
1791,03/23/18 04:55:00 AM,0.4048,0.000,0.4048,0.000
1792,03/23/18 04:55:30 AM,0.4048,0.000,,
1793,03/23/18 04:56:00 AM,0.4048,0.000,,
1794,03/23/18 04:56:30 AM,0.4048,0.000,,
1795,03/23/18 04:57:00 AM,0.4048,0.000,,
1796,03/23/18 04:57:30 AM,0.4048,0.000,,
1797,03/23/18 04:58:00 AM,0.4048,0.000,,
1798,03/23/18 04:58:30 AM,0.4048,0.000,,
1799,03/23/18 04:59:00 AM,0.4048,0.000,,
1800,03/23/18 04:59:30 AM,0.4048,0.000,,
1801,03/23/18 05:00:00 AM,0.4048,0.000,0.4048,0.000
1802,03/23/18 05:00:30 AM,0.4048,0.000,,
1803,03/23/18 05:01:00 AM,0.4048,0.000,,
1804,03/23/18 05:01:30 AM,0.4048,0.000,,
1805,03/23/18 05:02:00 AM,0.4048,0.000,,
1806,03/23/18 05:02:30 AM,0.4048,0.000,,
1807,03/23/18 05:03:00 AM,0.4048,0.000,,
1808,03/23/18 05:03:30 AM,0.4048,0.000,,
1809,03/23/18 05:04:00 AM,0.4048,0.000,,
1810,03/23/18 05:04:30 AM,0.4048,0.000,,
1811,03/23/18 05:05:00 AM,0.4048,0.000,0.4048,0.000
1812,03/23/18 05:05:30 AM,0.4048,0.000,,
1813,03/23/18 05:06:00 AM,0.4048,0.000,,
1814,03/23/18 05:06:30 AM,0.4048,0.000,,
1815,03/23/18 05:07:00 AM,0.4048,0.000,,
1816,03/23/18 05:07:30 AM,0.4048,0.000,,
1817,03/23/18 05:08:00 AM,0.4048,0.000,,
1818,03/23/18 05:08:30 AM,0.4048,0.000,,
1819,03/23/18 05:09:00 AM,0.4048,0.000,,
1820,03/23/18 05:09:30 AM,0.4048,0.000,,
1821,03/23/18 05:10:00 AM,0.4048,0.000,0.4048,0.000
1822,03/23/18 05:10:30 AM,0.4048,0.000,,
1823,03/23/18 05:11:00 AM,0.4048,0.000,,
1824,03/23/18 05:11:30 AM,0.4048,0.000,,
1825,03/23/18 05:12:00 AM,0.4048,0.000,,
1826,03/23/18 05:12:30 AM,0.4048,0.000,,
1827,03/23/18 05:13:00 AM,0.3989,0.000,,
1828,03/23/18 05:13:30 AM,0.3989,0.000,,
1829,03/23/18 05:14:00 AM,0.4048,0.000,,
1830,03/23/18 05:14:30 AM,0.3989,0.000,,
1831,03/23/18 05:15:00 AM,0.3989,0.000,0.4048,0.000
1832,03/23/18 05:15:30 AM,0.4048,0.000,,
1833,03/23/18 05:16:00 AM,0.4048,0.000,,
1834,03/23/18 05:16:30 AM,0.3989,0.000,,
1835,03/23/18 05:17:00 AM,0.3989,0.000,,
1836,03/23/18 05:17:30 AM,0.3989,0.000,,
1837,03/23/18 05:18:00 AM,0.3989,0.000,,
1838,03/23/18 05:18:30 AM,0.3989,0.000,,
1839,03/23/18 05:19:00 AM,0.3989,0.000,,
1840,03/23/18 05:19:30 AM,0.3989,0.000,,
1841,03/23/18 05:20:00 AM,0.3989,0.000,0.3989,0.000
1842,03/23/18 05:20:30 AM,0.3989,0.000,,
1843,03/23/18 05:21:00 AM,0.3989,0.000,,
1844,03/23/18 05:21:30 AM,0.3989,0.000,,
1845,03/23/18 05:22:00 AM,0.3989,0.000,,
1846,03/23/18 05:22:30 AM,0.3989,0.000,,
1847,03/23/18 05:23:00 AM,0.3989,0.000,,
1848,03/23/18 05:23:30 AM,0.3989,0.000,,
1849,03/23/18 05:24:00 AM,0.3989,0.000,,
1850,03/23/18 05:24:30 AM,0.3989,0.000,,
1851,03/23/18 05:25:00 AM,0.3989,0.000,0.3989,0.000
1852,03/23/18 05:25:30 AM,0.3989,0.000,,
1853,03/23/18 05:26:00 AM,0.3989,0.000,,
1854,03/23/18 05:26:30 AM,0.3989,0.000,,
1855,03/23/18 05:27:00 AM,0.3989,0.000,,
1856,03/23/18 05:27:30 AM,0.3989,0.000,,
1857,03/23/18 05:28:00 AM,0.3989,0.000,,
1858,03/23/18 05:28:30 AM,0.3989,0.000,,
1859,03/23/18 05:29:00 AM,0.3989,0.000,,
1860,03/23/18 05:29:30 AM,0.3989,0.000,,
1861,03/23/18 05:30:00 AM,0.3989,0.000,0.3989,0.000
1862,03/23/18 05:30:30 AM,0.3989,0.000,,
1863,03/23/18 05:31:00 AM,0.3989,0.000,,
1864,03/23/18 05:31:30 AM,0.3989,0.000,,
1865,03/23/18 05:32:00 AM,0.3989,0.000,,
1866,03/23/18 05:32:30 AM,0.3989,0.000,,
1867,03/23/18 05:33:00 AM,0.3989,0.000,,
1868,03/23/18 05:33:30 AM,0.3989,0.000,,
1869,03/23/18 05:34:00 AM,0.3989,0.000,,
1870,03/23/18 05:34:30 AM,0.3989,0.000,,
1871,03/23/18 05:35:00 AM,0.3989,0.000,0.3989,0.000
1872,03/23/18 05:35:30 AM,0.3989,0.000,,
1873,03/23/18 05:36:00 AM,0.3989,0.000,,
1874,03/23/18 05:36:30 AM,0.3989,0.000,,
1875,03/23/18 05:37:00 AM,0.3989,0.000,,
1876,03/23/18 05:37:30 AM,0.3989,0.000,,
1877,03/23/18 05:38:00 AM,0.3989,0.000,,
1878,03/23/18 05:38:30 AM,0.3989,0.000,,
1879,03/23/18 05:39:00 AM,0.3989,0.000,,
1880,03/23/18 05:39:30 AM,0.3989,0.000,,
1881,03/23/18 05:40:00 AM,0.3989,0.000,0.3989,0.000
